SYMBOL A253_SALIVARY_GLAND power
AQP7P3 0.3865 1.30721822270785
FAM75C1 0.4347 1.35162974030025
LOC441454 0.4347 1.35162974030025
LOC441455 0.4347 1.35162974030025
FAM22G 0.4347 1.35162974030025
ANKRD18B 0.4294 1.34667339466716
LOC441461 0.4347 1.35162974030025
C9orf173 0.4791 1.3938738513121
NRARP 0.4791 1.3938738513121
FLJ46446 0.4588 1.37439815032417
RPS26P11 0.4588 1.37439815032417
GLRA4 0.0416 1.02925467387955
FAM127C 0.0271 1.01896182322045
CT45A3 0.0271 1.01896182322045
CT45A5 0.0271 1.01896182322045
SPANXN4 0.0555 1.03921920682447
PGAM4 0.4588 1.37439815032417
CDNF -0.421 0.746906728556171
FRG2B -0.3159 0.803349678783705
LOC441601 0.0055 1.00381958558822
OR5B3 0.0739 1.05255819440637
TSPAN11 -1.2215 0.428836616011235
OR9K2 0.1271 1.09209624146528
LOC441666 -0.4511 0.731484905924886
OR4Q3 -0.1711 0.888165230786188
OR4M1 -0.1711 0.888165230786188
TEX21P 0.803 1.74472541154152
WBP11P1 0.0525 1.03706045651031
TARM1 0.0122 1.00849225191659
ANKRD65 -0.3401 0.789986552270438
PGCP1 0.1056 1.07594176902336
OR10J3 0.0848 1.06054070901648
OR2W5 -0.4243 0.745200217257964
OR13G1 -0.4243 0.745200217257964
ZNFX1-AS1 0.3842 1.30513586539748
LOC442028 0.0602 1.04261028729929
SULT1C3 0.1011 1.07259096058138
GALNTL6 -1.9927 0.251268199427007
LOC442132 0.9142 1.88452378017094
OR2B3 -0.3987 0.758541490557053
OR2J3 -0.3987 0.758541490557053
OR14J1 -0.3987 0.758541490557053
OR10C1 -0.3987 0.758541490557053
ATP6V0CP3 -0.3909 0.762653687921441
PTCHD4 -0.3909 0.762653687921441
SLC25A51P1 0.1213 1.08771455122203
GSTM2P1 0.1179 1.08515415212082
RFPL4B 0.1179 1.08515415212082
ZNF727 0.0632 1.04478059016941
OR2A2 -0.3989 0.758436341666484
PTGER4P2 0.2955 1.22731025687632
FOXB2 0.4454 1.36169160524479
FAM47C -0.8031 0.573116366088051
UQCRBP1 -0.7532 0.593286146203179
LOC442459 0.0416 1.02925467387955
LOC442497 0.6456 1.56438976239696
DPY19L2P4 0.5733 1.48792313518508
DPY19L2P3 0.5951 1.51057728717286
STAG3L3 0.0303 1.02122446128627
STAG3L2 0.0303 1.02122446128627
SPDYE5 0.0303 1.02122446128627
EIF3IP1 0.5733 1.48792313518508
LMOD2 -0.3598 0.779272602294202
MIR133B -0.3909 0.762653687921441
MIR135B -0.2478 0.842179696412653
MIR148B 0.1271 1.09209624146528
MIR302B -0.3711 0.773192741960948
MIR302C -0.3711 0.773192741960948
MIR302D -0.3711 0.773192741960948
MIR323A 8e-04 1.00055467151783
MIR324 0.3252 1.25283810682638
MIR326 -0.405 0.755236292781413
MIR328 -0.0896 0.939783276346948
MIR330 0.0658 1.04666517331387
MIR331 -0.3863 0.765089272527023
MIR335 -0.3989 0.758436341666484
MIR337 8e-04 1.00055467151783
MIR338 0.1086 1.07818145487515
MIR339 0.6456 1.56438976239696
MIR340 0.3392 1.26505490404651
MIR345 8e-04 1.00055467151783
MIR346 -0.402 0.75680839648479
MIR367 -0.3711 0.773192741960948
MIR376C 8e-04 1.00055467151783
MIR369 8e-04 1.00055467151783
MIR371A 0.0122 1.00849225191659
MIR372 0.0122 1.00849225191659
MIR373 0.0122 1.00849225191659
MIR374A 0.4588 1.37439815032417
MIR196B 0.6456 1.56438976239696
ASPA 0.3247 1.25240398145819
MYO1B 0.1544 1.11295865547249
CITED1 0.4588 1.37439815032417
MSH2 0.085 1.06068774136822
MSH3 0.103 1.07400447162012
MSH4 0.0967 1.06932470494313
MSH5 -0.3434 0.788181613413497
ASPH 0.2758 1.21066523847733
MSI1 -0.2976 0.813604745997419
IGFL4 0.0658 1.04666517331387
ASS1 0.4607 1.37620939713541
ARHGEF35 -0.3989 0.758436341666484
SULT1A4 0.3182 1.24677402187494
TARP 0.5951 1.51057728717286
TRIM6-TRIM34 -0.1712 0.888103669997188
C9orf129 0.4347 1.35162974030025
POTEE 0.0822 1.05863114214144
PALM2-AKAP2 0.4347 1.35162974030025
MSMB -0.3489 0.785182541493886
MSN 0.4588 1.37439815032417
MSR1 -0.3762 0.770464291924294
MSRA 0.4071 1.32601766965419
MST1 -0.4081 0.753615216342522
MST1R -0.4081 0.753615216342522
MSX1 -0.3948 0.760594810141881
MSX2 0.3392 1.26505490404651
FRG2 -0.351 0.784040454075739
KPRP 0.0932 1.06673365126649
LCE6A 0.0848 1.06054070901648
MT1A -0.1008 0.932515751609458
MT1B -0.1008 0.932515751609458
MT1E -0.1008 0.932515751609458
MT1F -0.1008 0.932515751609458
DEFA10P 0.3356 1.26190211004897
MT1G -0.1008 0.932515751609458
GGNBP1 -0.3914 0.762389418091795
MT1H -0.1008 0.932515751609458
MT1JP -0.1008 0.932515751609458
MT1M -0.1008 0.932515751609458
MT1L -0.1008 0.932515751609458
MT1X -0.1008 0.932515751609458
MT2A -0.1008 0.932515751609458
MT3 -0.1008 0.932515751609458
MTAP -0.4251 0.744787105063935
MTCP1 0.0555 1.03921920682447
MTF1 0.0605 1.04282711455681
NUDT1 0.6456 1.56438976239696
MTHFD1 0.803 1.74472541154152
MTHFR -0.4209 0.746958501979785
MTIF2 0.0879 1.06282200259786
MTM1 0.0555 1.03921920682447
MYO1F 0.0441 1.03103978254985
MTNR1A -0.3848 0.765885165416703
MTNR1B -0.405 0.755236292781413
MTTP -0.3711 0.773192741960948
MTR -0.3169 0.802793032160158
MTRR 0.9142 1.88452378017094
MTX1 0.0848 1.06054070901648
MUC1 0.0848 1.06054070901648
MUC2 -0.1455 0.904065997860932
MUC4 0.6866 1.60948596910928
MUC6 -0.1455 0.904065997860932
MUC7 -0.3711 0.773192741960948
TRIM37 -1.5072 0.351793321540997
MUSK 0.4347 1.35162974030025
MUT -0.3909 0.762653687921441
MUTYH 0.112 1.08072540203935
MVD -0.0714 0.95171400076331
MVK -0.3932 0.761438804702452
MX1 -0.4108 0.752206146380596
ASTN1 -0.2546 0.838219506247897
MX2 -0.4108 0.752206146380596
MXI1 0.0934 1.06688154220183
MYB 0.1179 1.08515415212082
MYBL1 0.7463 1.67748515584836
MYBPC1 -0.3932 0.761438804702452
MYBL2 0.3842 1.30513586539748
MYBPC2 0.0658 1.04666517331387
MYBPC3 -0.0084 0.99419448121595
MYBPH -0.2478 0.842179696412653
MYC 0.5355 1.44944440666812
MYCL1 0.0605 1.04282711455681
MYCN 0.0753 1.05358009900014
MYD88 -0.378 0.769503610080431
GADD45B 0.0441 1.03103978254985
MYF5 -0.3354 0.792564360643477
MYF6 -0.3354 0.792564360643477
MYH1 0.3252 1.25283810682638
SERPINC1 -0.2546 0.838219506247897
MYH2 0.3252 1.25283810682638
MYH3 0.3252 1.25283810682638
MYH4 0.3252 1.25283810682638
MYH6 -0.0549 0.962661167376638
MYH7 -0.0549 0.962661167376638
MYH8 0.3252 1.25283810682638
MYH9 0.1658 1.12178795691875
MYH10 0.3252 1.25283810682638
MYH11 0.3433 1.26865518132757
ZFHX3 -0.0896 0.939783276346948
MYL1 0.0894 1.06392761537435
MYL2 -0.0582 0.960461706459142
MYL3 -0.4081 0.753615216342522
MYL4 0.0818 1.05833766795091
MYL5 -0.3948 0.760594810141881
MYL6 0.1271 1.09209624146528
MYLK -0.3965 0.759699090929046
MYO1A 0.1271 1.09209624146528
MYO1C 0.3247 1.25240398145819
MYO1D 0.1526 1.11157092188835
MYO1E -0.2525 0.839440514611375
MYO5A -0.2471 0.842588423699958
MYO5B -1.0198 0.493184717427133
MYO6 0.1213 1.08771455122203
MYO7A -0.405 0.755236292781413
MYO7B 0.0822 1.05863114214144
MYO9A -0.2463 0.843055783499842
MYO9B 0.0441 1.03103978254985
MYO10 1.0217 2.030309966751
MYOC -0.2546 0.838219506247897
MYOD1 -0.1712 0.888103669997188
MYOG -0.2478 0.842179696412653
PPP1R12A -0.3354 0.792564360643477
ATF1 0.1271 1.09209624146528
PPP1R12B -0.2478 0.842179696412653
MYT1 0.4645 1.37983905474336
NAB1 0.1544 1.11295865547249
NAB2 0.1271 1.09209624146528
NACA 0.1271 1.09209624146528
NAGA 0.1642 1.12054454388555
NAGLU 0.0818 1.05833766795091
ATF3 -0.2478 0.842179696412653
HNRNPM 0.0441 1.03103978254985
NAIP 0.1163 1.0839513447565
NAP1L1 -0.3354 0.792564360643477
NAP1L2 0.4588 1.37439815032417
NAP1L3 0.4508 1.36679796037703
NAP1L4 0.3321 1.25884442692738
NARS -1.0198 0.493184717427133
NASP 0.112 1.08072540203935
ATF4 0.1642 1.12054454388555
CEACAM6 0.0496 1.03497792724416
NBL1 -0.3993 0.758226087610488
NUBP1 0.3364 1.26260205120771
NBN -0.2702 0.829204585682062
NCAM1 -0.4273 0.743652227004751
NCAM2 0.0805 1.05738443858696
NCBP1 0.4347 1.35162974030025
NCF2 -0.2546 0.838219506247897
NCF4 0.1658 1.12178795691875
NCK1 -0.3802 0.76833106995775
NCL 0.0849 1.06061422264447
NDN -0.255 0.837987134667949
NDP -0.7777 0.583295965270152
NDUFA1 0.0479 1.03375907904544
NDUFA2 0.1066 1.07668781355647
NDUFA3 0.0122 1.00849225191659
NDUFA4 0.6456 1.56438976239696
NDUFA5 -0.3598 0.779272602294202
ACLY 0.0818 1.05833766795091
NDUFA6 0.1642 1.12054454388555
NDUFA7 0.0441 1.03103978254985
NDUFA8 0.4607 1.37620939713541
NEB 0.178 1.1313144628459
NDUFA9 -0.4107 0.752258287144593
NDUFA10 0.0849 1.06061422264447
NDUFAB1 0.3182 1.24677402187494
NDUFB1 8e-04 1.00055467151783
NDUFB2 -0.3989 0.758436341666484
NDUFB3 0.0894 1.06392761537435
ATIC 0.0894 1.06392761537435
NDUFB4 -0.3965 0.759699090929046
NDUFB5 0.6673 1.58809806323889
NDUFB6 0.4294 1.34667339466716
NDUFB7 0.0441 1.03103978254985
NDUFB8 0.0934 1.06688154220183
NDUFB9 0.5355 1.44944440666812
NDUFB10 0.3364 1.26260205120771
NDUFC1 -0.3832 0.766735030423688
NDUFC2 -0.405 0.755236292781413
NDUFS1 0.0894 1.06392761537435
ATM -0.4273 0.743652227004751
NDUFS2 0.0848 1.06054070901648
NDUFS3 -0.0084 0.99419448121595
NDUFV1 0.5219 1.43584498198398
NDUFS4 0.129 1.09353545748463
NDUFS5 0.0605 1.04282711455681
NDUFS6 0.9142 1.88452378017094
NDUFS8 0.5219 1.43584498198398
NDUFV2 0.2739 1.20907186645325
RERE -0.4209 0.746958501979785
NDUFV3 -0.4108 0.752206146380596
DRG1 0.1658 1.12178795691875
NEDD4 -0.2525 0.839440514611375
SEPT2 0.0849 1.06061422264447
RPL10A -0.3834 0.766628745746035
NEDD8 -0.0549 0.962661167376638
NEDD9 -0.4 0.757858283255199
ATOH1 -0.3711 0.773192741960948
NEFM 0.4381 1.35481888311971
LRRC37A2 0.0818 1.05833766795091
SUMO1P3 0.0848 1.06054070901648
SPIN2B -0.7532 0.593286146203179
GIMAP6 -0.4107 0.752258287144593
LRRC18 -0.446 0.734075318017052
NEFH 0.1658 1.12178795691875
NELL1 -0.1712 0.888103669997188
NEFL 0.4381 1.35481888311971
ATOX1 0.2747 1.20974250418059
NEK1 -0.3831 0.766788178288088
NEK2 -0.2478 0.842179696412653
NEK3 0.0909 1.06503437827721
NELL2 0.1271 1.09209624146528
NEO1 -0.2463 0.843055783499842
NEU1 -0.3434 0.788181613413497
NEU2 0.0849 1.06061422264447
ATP1A1 0.1056 1.07594176902336
NEUROD1 0.178 1.1313144628459
NEUROD2 0.0926 1.0662901014528
NEUROG1 0.1066 1.07668781355647
NF1 0.1526 1.11157092188835
ATP1A2 0.0848 1.06054070901648
NF2 0.1658 1.12178795691875
NFATC1 -1.0198 0.493184717427133
NFATC2 0.3842 1.30513586539748
NFIA 0.112 1.08072540203935
NFATC3 -0.0896 0.939783276346948
NFATC4 -0.0549 0.962661167376638
NFE2 0.1271 1.09209624146528
NFE2L1 0.0818 1.05833766795091
ATP1A3 0.0496 1.03497792724416
NFE2L2 0.178 1.1313144628459
NFIB -0.4157 0.749655671185514
NFIC 0.0441 1.03103978254985
NFIL3 0.4347 1.35162974030025
NFIX 0.0441 1.03103978254985
ATP12A 0.0909 1.06503437827721
NFKB1 -0.3711 0.773192741960948
NFKB2 0.0934 1.06688154220183
NFKBIA -0.0549 0.962661167376638
NFKBIB 0.0496 1.03497792724416
NFKBIE -0.3909 0.762653687921441
NFKBIL1 -0.3434 0.788181613413497
TONSL 0.5355 1.44944440666812
NFRKB -0.4273 0.743652227004751
NFX1 0.4294 1.34667339466716
ACO1 0.4294 1.34667339466716
ATP1A4 0.0848 1.06054070901648
NFYA -0.3909 0.762653687921441
NFYB -0.3932 0.761438804702452
NFYC 0.112 1.08072540203935
NGF 0.1056 1.07594176902336
NGFR 0.0818 1.05833766795091
NHLH1 0.0848 1.06054070901648
NHLH2 0.1056 1.07594176902336
NHP2L1 0.1642 1.12054454388555
ATP1B1 -0.2624 0.833699861094453
NHS 0.0673 1.04775397876341
NID1 -0.3169 0.802793032160158
NINJ1 0.4347 1.35162974030025
NINJ2 -0.3827 0.767000806588815
NIT1 0.0848 1.06054070901648
NKG7 0.0658 1.04666517331387
ATP1B2 0.3252 1.25283810682638
NKTR -0.378 0.769503610080431
NKX2-2 0.4155 1.33376084328331
NKX3-1 0.4381 1.35481888311971
NKX6-1 -0.3711 0.773192741960948
NNAT 0.3842 1.30513586539748
NMB -0.2501 0.840838130775786
NMBR 0.1179 1.08515415212082
ATP1B3 0.6914 1.61484981838597
NME1 0.0818 1.05833766795091
NME2 0.0818 1.05833766795091
NME3 0.3364 1.26260205120771
NME4 0.3364 1.26260205120771
NQO2 -0.4041 0.755707580684773
NMT1 0.0818 1.05833766795091
NNMT -0.4273 0.743652227004751
NODAL -0.402 0.75680839648479
NOP2 -0.4107 0.752258287144593
NONO 0.4588 1.37439815032417
NOS1 -0.2976 0.813604745997419
NOS2 0.1526 1.11157092188835
NOS3 -0.4164 0.749292024213543
CNOT2 0.1271 1.09209624146528
CNOT3 0.0122 1.00849225191659
CNOT4 -0.3989 0.758436341666484
NOTCH1 0.4791 1.3938738513121
NPY 0.6456 1.56438976239696
NOTCH2 0.1056 1.07594176902336
NOTCH3 0.0441 1.03103978254985
NOTCH4 -0.3434 0.788181613413497
NOV 0.5355 1.44944440666812
NOVA1 -0.0549 0.962661167376638
NOVA2 0.0658 1.04666517331387
FXYD2 -0.4273 0.743652227004751
PNP -0.0549 0.962661167376638
NPAS1 0.0658 1.04666517331387
NPAS2 0.1011 1.07259096058138
NPAT -0.4273 0.743652227004751
NPC1 0.9713 1.96060648495478
NPHP1 0.0822 1.05863114214144
NPHS1 0.0496 1.03497792724416
NPM1 0.3392 1.26505490404651
ATP2A1 0.3182 1.24677402187494
NPPA -0.4209 0.746958501979785
NPPB -0.4209 0.746958501979785
ATP2A2 -0.3932 0.761438804702452
NPPC 0.0849 1.06061422264447
NPR1 0.0848 1.06054070901648
NPR2 0.4294 1.34667339466716
NPR3 1.0112 2.01558692113232
NPTX1 0.1086 1.07818145487515
NPTX2 0.5733 1.48792313518508
NPY1R -0.3831 0.766788178288088
NPY2R -0.4196 0.747631883156728
NPY6R 0.1066 1.07668781355647
NPY5R -0.3831 0.766788178288088
ATP2A3 0.3247 1.25240398145819
SLC11A2 0.1271 1.09209624146528
NRAP 0.0934 1.06688154220183
NRAS 0.1056 1.07594176902336
NRCAM 0.5733 1.48792313518508
NRD1 0.112 1.08072540203935
NRF1 -0.3989 0.758436341666484
ACR 0.1642 1.12054454388555
ATP2B1 -0.3863 0.765089272527023
NRGN -0.4273 0.743652227004751
NRL -0.0549 0.962661167376638
NRTN 0.0441 1.03103978254985
YBX1 0.112 1.08072540203935
NSF 0.0818 1.05833766795091
NT5E 0.1179 1.08515415212082
NTF3 -0.4107 0.752258287144593
NTF4 0.0658 1.04666517331387
ATP2B2 -0.1088 0.927359096793487
NTHL1 0.3364 1.26260205120771
NTRK1 0.0848 1.06054070901648
NTRK2 0.4347 1.35162974030025
NTRK3 -0.2501 0.840838130775786
NTN3 0.3364 1.26260205120771
ROR1 0.112 1.08072540203935
ATP2B3 0.0555 1.03921920682447
ROR2 0.4347 1.35162974030025
DDR2 -0.2624 0.833699861094453
NTS -0.3354 0.792564360643477
NTSR1 0.4138 1.33219013152361
GEMIN8P4 0.1435 1.10458159964406
C8orf22 0.2758 1.21066523847733
IGIP 0.1066 1.07668781355647
NUCB1 0.0658 1.04666517331387
NUCB2 -0.1712 0.888103669997188
NUMA1 -0.4318 0.741336268807116
NUP88 0.3247 1.25240398145819
NUP98 -0.2105 0.864237657450872
NR4A2 0.178 1.1313144628459
ATP2B4 -0.2478 0.842179696412653
NVL -0.2478 0.842179696412653
GPR143 0.0673 1.04775397876341
COA5 0.1011 1.07259096058138
LOC493754 0.0128 1.00891175928126
OAS1 -0.4067 0.754346884059904
HCG11 -0.4346 0.739898869714292
TRIM72 0.3182 1.24677402187494
CISD2 -0.3711 0.773192741960948
CCDC73 1.5191 2.86612195829663
EID3 -0.3932 0.761438804702452
GPX8 0.129 1.09353545748463
OAS2 -0.4067 0.754346884059904
RNASE12 -0.0549 0.962661167376638
PHOSPHO2 0.178 1.1313144628459
OAS3 -0.4067 0.754346884059904
RBMXL1 0.1255 1.09088573934518
SPANXN1 0.0555 1.03921920682447
SPANXN2 0.0555 1.03921920682447
LOC494127 0.4347 1.35162974030025
LOC494141 -0.1712 0.888103669997188
CHAC2 0.0781 1.05562688558208
FBXO47 0.0926 1.0662901014528
SPANXN5 -2.4287 0.185732733103355
OAT 0.0934 1.06688154220183
TBC1D25 -0.772 0.585605090609405
MIR375 0.0894 1.06392761537435
MIR376A1 8e-04 1.00055467151783
MIR377 8e-04 1.00055467151783
MIR379 8e-04 1.00055467151783
MIR380 8e-04 1.00055467151783
MIR381 8e-04 1.00055467151783
MIR382 8e-04 1.00055467151783
MIR383 0.4241 1.34173522365787
MIR384 0.4588 1.37439815032417
MIR423 0.1526 1.11157092188835
MIR424 0.0271 1.01896182322045
MIR425 -0.4081 0.753615216342522
RNF165 -1.0198 0.493184717427133
DFNB59 0.178 1.1313144628459
C18orf56 0.2739 1.20907186645325
WEE2 -0.3989 0.758436341666484
LOC494558 0.4454 1.36169160524479
OAZ1 0.0441 1.03103978254985
OAZ2 -0.2525 0.839440514611375
OCA2 -0.2709 0.828802350698298
ATP4A 0.0496 1.03497792724416
OCM2 0.5733 1.48792313518508
OCRL 0.0271 1.01896182322045
ODC1 0.0753 1.05358009900014
ODF1 0.4948 1.40912539534206
ODF2 0.4607 1.37620939713541
OMD 0.4347 1.35162974030025
ATP4B 0.0745 1.05299603209275
OGDH 0.6395 1.5577891771666
OGG1 -0.1088 0.927359096793487
OGN 0.4347 1.35162974030025
FLJ25758 0.0441 1.03103978254985
TIFAB 0.1066 1.07668781355647
CLEC18B -0.0896 0.939783276346948
BDNF-AS -0.1067 0.928709952034497
C18orf61 0.2739 1.20907186645325
OLR1 -0.393 0.761544369851631
OMG 0.1526 1.11157092188835
OMP -0.405 0.755236292781413
OPA1 0.6866 1.60948596910928
LINC00293 0.4516 1.36755608427629
C18orf32 -1.0198 0.493184717427133
OPCML -0.4273 0.743652227004751
ATP5A1 -1.0198 0.493184717427133
TNFRSF11B 0.5355 1.44944440666812
OPHN1 0.4588 1.37439815032417
OPRD1 -0.4153 0.749863548688073
ZNF295 -0.4108 0.752206146380596
SCAPER -0.2463 0.843055783499842
WRAP73 -0.3401 0.789986552270438
OPRK1 0.2758 1.21066523847733
CRNN 0.0932 1.06673365126649
CLDN20 0.1179 1.08515415212082
OPRL1 0.4645 1.37983905474336
OPRM1 0.1179 1.08515415212082
SIX6 0.803 1.74472541154152
OR1D2 0.3247 1.25240398145819
OR1F1 0.3364 1.26260205120771
OR2C1 0.3364 1.26260205120771
OR3A1 0.3247 1.25240398145819
OR3A2 0.3247 1.25240398145819
ORC1 0.112 1.08072540203935
ORC2 0.0894 1.06392761537435
ACO2 0.1642 1.12054454388555
ORC4 0.178 1.1313144628459
ORC5 0.5733 1.48792313518508
SLC22A18 0.3321 1.25884442692738
SLC22A18AS 0.3321 1.25884442692738
ORM1 0.4607 1.37620939713541
ORM2 0.4607 1.37620939713541
OSBP 0.0739 1.05255819440637
OSM 0.1658 1.12178795691875
OTC -0.8031 0.573116366088051
ALDH7A1 0.1066 1.07668781355647
CLDN11 0.6673 1.58809806323889
OTX1 0.0879 1.06282200259786
OTX2 0.803 1.74472541154152
OVGP1 0.1056 1.07594176902336
OVOL1 0.5219 1.43584498198398
OXA1L -0.0549 0.962661167376638
OXCT1 1.0112 2.01558692113232
OXT 0.4424 1.35886298914406
OXTR -0.1088 0.927359096793487
P2RX1 0.3247 1.25240398145819
P2RX3 0.4273 1.34471459061954
P2RX4 -0.2976 0.813604745997419
P2RX5 0.3247 1.25240398145819
P2RX7 -0.2976 0.813604745997419
P2RY1 0.6914 1.61484981838597
P2RY2 -0.4318 0.741336268807116
P2RY4 0.4588 1.37439815032417
P2RY6 -0.4318 0.741336268807116
P2RY11 0.0441 1.03103978254985
P4HA1 -0.402 0.75680839648479
P4HB 0.1086 1.07818145487515
MS4A13 0.0739 1.05255819440637
LOC503519 -0.2709 0.828802350698298
A1BG-AS1 0.05 1.03526492384138
SPRN 0.0934 1.06688154220183
FLJ35946 0.103 1.07400447162012
ARGFX -0.3965 0.759699090929046
PA2G4 0.1271 1.09209624146528
ARGFXP2 0.1526 1.11157092188835
DPRXP4 0.1526 1.11157092188835
LOH12CR2 -0.3905 0.762865169739102
PEBP1 -0.2976 0.813604745997419
DPRX 0.0122 1.00849225191659
DUXA 0.05 1.03526492384138
OR8U8 0.1203 1.08696086618511
OR9G9 0.1203 1.08696086618511
PABPC3 0.0909 1.06503437827721
FURIN -0.2501 0.840838130775786
PCSK6 -0.2423 0.845396473843762
PAEP 0.4791 1.3938738513121
PAFAH1B1 0.3247 1.25240398145819
RRM2B 0.4948 1.40912539534206
SMARCAL1 0.0894 1.06392761537435
G0S2 -0.2478 0.842179696412653
PLA2G3 0.1658 1.12178795691875
MINK1 0.3247 1.25240398145819
CD207 0.0879 1.06282200259786
PAFAH1B2 -0.4273 0.743652227004751
PAFAH1B3 0.0496 1.03497792724416
DUOX2 -0.2471 0.842588423699958
NOX4 -0.405 0.755236292781413
NOX3 0.1179 1.08515415212082
COL5A3 0.0441 1.03103978254985
PAFAH2 -0.4287 0.74293093241342
SYCP3 -0.3932 0.761438804702452
PODXL2 -0.3965 0.759699090929046
DEC1 0.4607 1.37620939713541
CHST11 -0.3932 0.761438804702452
PRDX1 0.112 1.08072540203935
PAH -0.3932 0.761438804702452
SERPINE1 0.5733 1.48792313518508
SERPINB2 -1.0198 0.493184717427133
PAK1 -0.405 0.755236292781413
ATP5B 0.1271 1.09209624146528
IL20 -0.2478 0.842179696412653
UBQLN3 -0.1712 0.888103669997188
GALNT9 -0.2127 0.862920765215906
IL21R 0.3182 1.24677402187494
IL22 0.1271 1.09209624146528
ATP6V0A4 -0.3989 0.758436341666484
ITSN2 0.0753 1.05358009900014
DEF6 -0.3834 0.766628745746035
PAK2 0.6866 1.60948596910928
CUZD1 0.0934 1.06688154220183
CYHR1 0.5355 1.44944440666812
GEMIN4 0.3247 1.25240398145819
PAK3 0.0287 1.02009251491695
CALY 0.0934 1.06688154220183
ANO7 0.0849 1.06061422264447
PALM 0.5126 1.42661890812938
PNPLA8 0.5733 1.48792313518508
ARHGEF4 0.0822 1.05863114214144
ARHGEF3 -0.4077 0.753824191816309
SLC45A1 -0.4209 0.746958501979785
PCA3 0.4454 1.36169160524479
PAM 0.103 1.07400447162012
CNTN3 -0.3999 0.757910815809048
NEUROG3 -0.402 0.75680839648479
REG3A 0.0879 1.06282200259786
PAPPA 0.4607 1.37620939713541
RDH8 0.0441 1.03103978254985
PARK2 0.1179 1.08515415212082
DCAF8 0.0848 1.06054070901648
PARN 0.3433 1.26865518132757
PAWR -0.3354 0.792564360643477
PAX1 0.4155 1.33376084328331
PAX2 0.0934 1.06688154220183
PAX3 0.1074 1.07728502162025
PAX4 -0.3989 0.758436341666484
PAX5 -1.4339 0.370128978996708
PAX6 1.5191 2.86612195829663
KCNK4 0.5219 1.43584498198398
MYEF2 -0.2471 0.842588423699958
IRX4 0.9142 1.88452378017094
ASAP1 0.5355 1.44944440666812
AK3 0.4056 1.32463969801756
HP1BP3 -0.3993 0.758226087610488
PAX7 -0.3993 0.758226087610488
HDGFRP3 -0.2501 0.840838130775786
COPS7A -0.4107 0.752258287144593
NSDHL 0.0555 1.03921920682447
PDCL 0.4607 1.37620939713541
PAX9 -0.0549 0.962661167376638
TAS2R3 -0.3989 0.758436341666484
TAS2R4 -0.3989 0.758436341666484
TAS2R16 -0.3598 0.779272602294202
TAS2R1 0.9142 1.88452378017094
TAS2R9 -0.393 0.761544369851631
TAS2R8 -0.393 0.761544369851631
TAS2R7 -0.393 0.761544369851631
TAS2R13 -0.393 0.761544369851631
TAS2R10 -0.393 0.761544369851631
TAS2R14 -0.393 0.761544369851631
DHH 0.1271 1.09209624146528
F11R 0.0848 1.06054070901648
TRAT1 -0.3803 0.768277815151954
VILL -0.378 0.769503610080431
C6orf48 -0.3434 0.788181613413497
PARD6A -0.0896 0.939783276346948
CLEC4A -0.4107 0.752258287144593
SPOCK3 -0.3831 0.766788178288088
STMN3 0.4138 1.33219013152361
RNF141 -0.1712 0.888103669997188
NTM -0.4273 0.743652227004751
HEBP1 -0.3905 0.762865169739102
PBX1 -0.2624 0.833699861094453
PBX2 -0.3434 0.788181613413497
ATP5C1 -0.421 0.746906728556171
PBX3 0.4607 1.37620939713541
PC 0.5219 1.43584498198398
PCBD1 -0.402 0.75680839648479
PCBP1 0.0879 1.06282200259786
CDON -0.4273 0.743652227004751
IMPG2 -0.3803 0.768277815151954
PCBP2 0.1271 1.09209624146528
PDE11A 0.178 1.1313144628459
FOXP3 -0.772 0.585605090609405
SHANK1 0.0658 1.04666517331387
TBX22 0.4588 1.37439815032417
PCCA 0.0745 1.05299603209275
PCCB -3.1878 0.10974293724822
SOST 0.0818 1.05833766795091
PCDH1 0.1066 1.07668781355647
PCDHGC3 0.1066 1.07668781355647
PCDH7 -0.3783 0.769343612938916
TMED5 0.1435 1.10458159964406
ACOX1 0.1086 1.07818145487515
PCDH8 0.0909 1.06503437827721
SLC35B3 -0.4 0.757858283255199
MTERFD1 -0.2702 0.829204585682062
TPRKB 0.0879 1.06282200259786
MED31 0.3252 1.25283810682638
COQ6 0.9372 1.91480834679332
AMDHD2 0.3364 1.26260205120771
SLC35C2 0.3842 1.30513586539748
ASCC1 -0.402 0.75680839648479
DERL2 0.3247 1.25240398145819
PCDH9 0.0745 1.05299603209275
EXOSC3 0.4051 1.32418069242579
FAHD2A 0.0602 1.04261028729929
SLMO2 0.4138 1.33219013152361
EXOSC1 0.0934 1.06688154220183
TMED7 0.103 1.07400447162012
ISOC1 0.1066 1.07668781355647
EMC9 -0.0549 0.962661167376638
RRP15 -0.2478 0.842179696412653
CCDC53 -0.3932 0.761438804702452
HDDC2 0.1179 1.08515415212082
MRPS16 -0.402 0.75680839648479
GLRX2 -0.2546 0.838219506247897
MRPS18C -0.3711 0.773192741960948
FIS1 0.5733 1.48792313518508
PAM16 0.3364 1.26260205120771
GOLT1B -0.3905 0.762865169739102
BOLA1 0.0932 1.06673365126649
VPS36 0.0909 1.06503437827721
DESI2 -0.4243 0.745200217257964
FAM18B1 0.1526 1.11157092188835
GLOD4 0.3247 1.25240398145819
CELA2B -0.3822 0.767266674880905
