SYMBOL HCT15_LARGE_INTESTINE power
LINC00242 -0.0284 0.980507112001979
VWA5A -0.0236 0.98377479650774
ZNF815P 0.0049 1.00340219555873
LOC401320 0.0036 1.00249844577676
LOC401321 0.0036 1.00249844577676
LOC401324 0.0036 1.00249844577676
RASA4CP 0.0036 1.00249844577676
C7orf65 0.0036 1.00249844577676
FLJ45974 0.0036 1.00249844577676
GTF2IRD2P1 -0.0528 0.964063446049229
LRRD1 0.0517 1.03648554749847
FLJ42280 0.0517 1.03648554749847
LOC401397 0.0355 1.02491196890794
PRRT4 0.0024 1.00166493770563
LOR 0.01 1.00695555005672
RAB19 0.0024 1.00166493770563
OR2A7 0.0246 1.01719762593522
ATP6V0E2-AS1 0.0246 1.01719762593522
USP17L1P 0.7319 1.66082492458057
LOC401463 -0.0142 0.990205590774956
C8orf59 -0.0142 0.990205590774956
SAMD12 -0.0088 0.993918870184885
FLJ35024 -0.0228 0.984320468367326
FLJ41200 -0.0228 0.984320468367326
PTPLAD2 -0.0228 0.984320468367326
LOC401497 0.0037 1.00256793608221
TMEM215 0.0037 1.00256793608221
LOX -0.0159 0.989039468996991
TOMM5 0.0135 1.00940140509944
FAM74A1 1.7898 3.45766955722399
FAM74A4 0.0276 1.01931502968036
C9orf170 0.0043 1.00298497908078
CENPP 0.0043 1.00298497908078
C9orf152 0.0043 1.00298497908078
SNX30 0.0043 1.00298497908078
WDR38 -0.0305 0.979080915191884
LOC401557 -0.0067 0.995366680983927
LCNL1 0.038 1.02668954572
C9orf139 0.038 1.02668954572
FAM166A 0.038 1.02668954572
CD99P1 0.0905 1.06473912897875
ZNF674-AS1 -0.005 0.996540262827868
LOXL1 -0.0018 0.998753113085276
SLC25A53 0.0183 1.0127653840968
DKFZp686D0853 -0.0307 0.978945195164315
GOLGA7B 0.0178 1.01241444717777
OR51T1 -0.1104 0.926331192740586
OR51A4 -0.1104 0.926331192740586
OR51A2 -0.0609 0.958665885845647
LOXL2 0.0363 1.02548045838538
FIGNL2 0.0318 1.02228680174338
LPA -0.0284 0.980507112001979
MGC57346 0.1146 1.0826748227078
ZNF833P -0.0266 0.981731219813741
RNF223 0.1105 1.07960233333138
PRAMEF3 0.009 1.00625782349778
LDLRAD2 0.0115 1.00800304711529
LOC401980 0.0162 1.01129226601077
ZNF847P 0.0162 1.01129226601077
OR2T2 0.0298 1.02087059318246
OR2T5 0.0298 1.02087059318246
OR14I1 0.0298 1.02087059318246
ARL2 0.0252 1.01762075451613
SRRD 0.0221 1.01543648312367
VWC2L -0.0153 0.989450884494147
OR5K2 -0.0316 0.978334687819509
LOC402160 0.0193 1.01346762291667
RPL21P44 0.0158 1.01101191512428
LPL 0.0363 1.02548045838538
SOHLH1 0.038 1.02668954572
XKRX 0.0183 1.0127653840968
FLJ45340 0.0024 1.00166493770563
LPO 0.0122 1.00849225191659
KPNA7 0.0094 1.00653685608743
C7orf61 0.0094 1.00653685608743
LPP -0.0139 0.990411519649093
IGLON5 0.0087 1.00604859981997
UFSP1 0.0094 1.00653685608743
IFITM10 0.0492 1.03469101020826
LOC402779 0.0115 1.00800304711529
ARL3 0.0178 1.01241444717777
OR2T27 0.0298 1.02087059318246
OR2T35 0.0298 1.02087059318246
OR4A47 -0.0167 0.988491181093208
OR4C45 -0.0167 0.988491181093208
OR5H14 0.0171 1.01192333977707
OR5H15 0.0171 1.01192333977707
OR5K3 -0.0316 0.978334687819509
OR5K4 -0.0316 0.978334687819509
OR6C65 0.0318 1.02228680174338
OR6C68 0.0318 1.02228680174338
LRMP -0.0277 0.980982972455252
PPAPDC2 -0.0228 0.984320468367326
APOBEC4 -0.0018 0.998753113085276
FAM92A1P2 0.0215 1.01501426276682
DEFB133 0.016 1.0111520808513
ZBTB34 -0.0305 0.979080915191884
LRCH4 0.0094 1.00653685608743
LRP1 0.0318 1.02228680174338
LRP2 0.0442 1.03111125125857
LRP3 -0.0266 0.981731219813741
LRP4 -0.0167 0.988491181093208
LRP6 0.0489 1.03447587463018
HAPLN4 -0.0266 0.981731219813741
CUEDC1 0.0122 1.00849225191659
LRP5 0.0022 1.00152608708476
WDFY3-AS2 0.0014 1.00097087704908
SPINK6 -0.0159 0.989039468996991
CTXN1 -0.0266 0.981731219813741
C6orf201 -0.0078 0.994608041068293
HOXB-AS3 0.0209 1.01459221796997
YY2 0.0905 1.06473912897875
LRPAP1 0.0193 1.01346762291667
LSAMP -0.0289 0.980167353011025
C16orf74 0.0217 1.0151549833755
SCGB1D4 0.0252 1.01762075451613
LSP1 0.0492 1.03469101020826
FAM45A 0.0178 1.01241444717777
TAG 2.5832 5.99267444119401
CACTIN-AS1 -0.0266 0.981731219813741
GTF2H5 -0.0284 0.980507112001979
LSS 0.0864 1.06171753875255
ANKHD1-EIF4EBP3 -0.0159 0.989039468996991
NPSR1-AS1 0.0036 1.00249844577676
POTEG 0.1214 1.08778994846252
LTA4H -0.004 0.997231251352069
LTA 0.1441 1.10504107775612
ARNT 0.0288 1.0201632247926
LTB 0.1441 1.10504107775612
CYP4F3 -0.0266 0.981731219813741
LTBP1 -0.0334 0.977114815099046
LTBP2 -0.0293 0.979895630586605
LTBP3 0.0252 1.01762075451613
LTBR 0.0173 1.01206363186313
LTC4S -0.0061 0.995780728441836
LTF -0.02 0.986232704493359
DUOXA2 -0.0082 0.994332315389983
ERVFRD-1 -0.0078 0.994608041068293
LTK 0.0386 1.02711662270036
BCAM -0.0159 0.989039468996991
ARNTL 0.0558 1.03943532885331
LUM -0.004 0.997231251352069
LY6E -0.0024 0.998337829704366
LY6H -0.0024 0.998337829704366
LY9 -0.0121 0.991647992555022
CD180 0.0379 1.02661838348993
LY75 0.023 1.0160701429937
LYL1 -0.0266 0.981731219813741
LYN -0.0142 0.990205590774956
SH2D1A 0.0027 1.00187324973175
MIRLET7A1 0.0043 1.00298497908078
MIRLET7A2 -0.0236 0.98377479650774
MIRLET7A3 0.0067 1.00465488659063
MIRLET7B 0.0067 1.00465488659063
MIRLET7C 0.0023 1.0015955099891
MIRLET7D 0.0043 1.00298497908078
MIRLET7E 0.3501 1.27464897619169
MIRLET7F1 0.0043 1.00298497908078
MIRLET7F2 -0.005 0.996540262827868
MIRLET7G -0.0124 0.991441806590304
MIRLET7I 0.0153 1.010661585806
MIR100 -0.0236 0.98377479650774
MIR101-1 0.0177 1.01234427438784
MIR101-2 -0.0228 0.984320468367326
MIR103A1 -0.0345 0.976370086231732
MIR103A2 0.0194 1.01353787357388
MIR105-1 0.0583 1.04123809454856
MIR105-2 0.0583 1.04123809454856
MIR106A 0.0027 1.00187324973175
LYZ 0.021 1.01466254658088
MIR106B 0.0094 1.00653685608743
MIR107 0.0178 1.01241444717777
MIR10A 0.0209 1.01459221796997
MIR10B 0.0442 1.03111125125857
MIR1-1 -0.0015 0.998960819551523
MIR1-2 0.0218 1.01522535099568
MIR122 -0.0178 0.987737781486253
MIR124-1 -0.0108 0.99254196068119
MIR124-2 -0.0142 0.990205590774956
MIR124-3 -0.0015 0.998960819551523
MIR125A 0.3501 1.27464897619169
MIR125B1 -0.0236 0.98377479650774
MIR125B2 0.0023 1.0015955099891
MIR126 0.038 1.02668954572
MIR127 -0.0293 0.979895630586605
MIR128-1 -0.0345 0.976370086231732
MIR128-2 0.0256 1.01790293801601
MIR129-1 0.0024 1.00166493770563
MIR129-2 -0.0167 0.988491181093208
MIR130A 0.0252 1.01762075451613
MIR130B 0.0221 1.01543648312367
MIR132 -7e-04 0.999514914665561
MIR133A1 0.0218 1.01522535099568
MIR133A2 -0.0015 0.998960819551523
MIR134 -0.0293 0.979895630586605
MIR135A1 -0.0124 0.991441806590304
MIR135A2 -0.004 0.997231251352069
MIR136 -0.0293 0.979895630586605
MIR137 0.0613 1.04340554105528
MIR138-1 0.0256 1.01790293801601
MIR138-2 -0.008 0.994470168673214
MIR139 0.0022 1.00152608708476
MIR140 -0.008 0.994470168673214
MIR141 0.0173 1.01206363186313
MIR142 0.0122 1.00849225191659
MIR143 -0.0159 0.989039468996991
MIR144 0.0082 1.00569999035764
MIR145 -0.0159 0.989039468996991
MIR146A -0.0345 0.976370086231732
MIR147A -0.0305 0.979080915191884
MIR148A 0.0049 1.00340219555873
MIR149 0.0274 1.01917373240678
MIR150 0.0087 1.00604859981997
MIR152 0.0209 1.01459221796997
MIR153-1 -0.0153 0.989450884494147
MIR153-2 0.0109 1.0075839175948
MIR154 -0.0293 0.979895630586605
MIR155 0.0023 1.0015955099891
MIR15A -0.0125 0.991373087462662
MIR15B 0.0031 1.00215106649088
MIR16-1 -0.0125 0.991373087462662
MIR16-2 0.0031 1.00215106649088
MIR17 0.0182 1.01269518698262
MIR18A 0.0182 1.01269518698262
MIR181A2 -0.0305 0.979080915191884
MIR181B1 0.0031 1.00215106649088
MIR181B2 -0.0305 0.979080915191884
MIR181C -0.0266 0.981731219813741
MIR182 0.0024 1.00166493770563
MIR183 0.0024 1.00166493770563
MIR184 -0.0029 0.99799189212829
MIR185 0.0221 1.01543648312367
MIR186 0.0177 1.01234427438784
MIR187 0.0218 1.01522535099568
MIR188 -0.005 0.996540262827868
MIR190A 0.0219 1.01529572349355
MIR191 -0.0124 0.991441806590304
MIR192 0.0252 1.01762075451613
MIR193A 0.0082 1.00569999035764
MIR194-1 0.0162 1.01129226601077
MIR194-2 0.0252 1.01762075451613
MIR195 -7e-04 0.999514914665561
MIR196A1 0.0209 1.01459221796997
MIR196A2 0.0318 1.02228680174338
MIR197 0.0666 1.04724572867421
MIR198 -0.0289 0.980167353011025
MIR199A1 -0.0266 0.981731219813741
MIR199A2 -0.0116 0.99199173112201
MIR199B -0.0305 0.979080915191884
MIR19A 0.0182 1.01269518698262
MIR19B1 0.0182 1.01269518698262
MIR19B2 0.0027 1.00187324973175
MIR20A 0.0182 1.01269518698262
MIR200A 0.1105 1.07960233333138
MIR200B 0.1105 1.07960233333138
MIR200C 0.0173 1.01206363186313
MIR203 0.0133 1.00926148205079
MIR204 0.0482 1.03397406555457
MIR205 0.0162 1.01129226601077
MIR206 0.016 1.0111520808513
MIR208A 0.0529 1.0373480305873
MIR21 0.0122 1.00849225191659
MIR210 0.0492 1.03469101020826
MIR211 -0.0053 0.996333059649911
MIR212 -7e-04 0.999514914665561
MIR181A1 0.0031 1.00215106649088
MIR214 -0.0116 0.99199173112201
MIR215 0.0162 1.01129226601077
MIR216A 0.0303 1.02122446128627
MIR217 0.0303 1.02122446128627
ARR3 -0.005 0.996540262827868
TACSTD2 0.0154 1.0107316419568
MIR218-1 -0.0153 0.989450884494147
MIR218-2 -0.0345 0.976370086231732
MIR219-1 -0.002 0.998614666101029
MIR219-2 -0.0305 0.979080915191884
MIR22 -7e-04 0.999514914665561
MIR221 -0.005 0.996540262827868
MIR222 -0.005 0.996540262827868
MIR223 -0.005 0.996540262827868
MIR23A -0.0266 0.981731219813741
MIR23B 0.0043 1.00298497908078
MIR24-1 0.0043 1.00298497908078
MIR24-2 -0.0266 0.981731219813741
MIR25 0.0094 1.00653685608743
MIR26A1 0.0256 1.01790293801601
MIR26A2 0.0318 1.02228680174338
MIR26B -0.0153 0.989450884494147
MIR27A -0.0266 0.981731219813741
MIR27B 0.0043 1.00298497908078
MIR29A 0.0024 1.00166493770563
MIR296 -0.0015 0.998960819551523
MIR299 -0.0293 0.979895630586605
MIR29B1 0.0024 1.00166493770563
MIR29B2 0.0162 1.01129226601077
MIR29C 0.0162 1.01129226601077
MIR301A 0.0122 1.00849225191659
MIR302A 0.0368 1.02583592442362
MIR30A -0.014 0.990342871933025
MIR30B -0.0269 0.981527095769553
MIR30C1 0.0115 1.00800304711529
MIR30C2 -0.014 0.990342871933025
MIR30D -0.0269 0.981527095769553
MIR30E 0.0115 1.00800304711529
MIR31 -0.0228 0.984320468367326
MIR32 0.0043 1.00298497908078
MIR320A 0.0363 1.02548045838538
MIR33A 0.0221 1.01543648312367
MIR34A 0.0119 1.00828256365076
MIR34B -0.0236 0.98377479650774
MIR34C -0.0236 0.98377479650774
MIR7-1 0.0043 1.00298497908078
MIR7-2 0.0047 1.00326310411947
MIR7-3 -0.0266 0.981731219813741
MIR9-1 -0.0121 0.991647992555022
MIR9-2 0.0045 1.00312403196104
MIR92A1 0.0182 1.01269518698262
MIR92A2 0.0027 1.00187324973175
MIR93 0.0094 1.00653685608743
MIR9-3 0.0047 1.00326310411947
MIR96 0.0024 1.00166493770563
MIR98 -0.005 0.996540262827868
MIR99A 0.0023 1.0015955099891
MIR99B 0.3501 1.27464897619169
TM4SF1 -0.0108 0.99254196068119
EPCAM -0.0128 0.991166958656908
M6PR -0.0999 0.933097666696997
CAPRIN1 -0.0167 0.988491181093208
NBR1 0.014 1.00975129759669
FAM19A1 0.0296 1.02072908027693
LOC407835 0.0024 1.00166493770563
MIR17HG 0.0182 1.01269518698262
TNFSF12-TNFSF13 -7e-04 0.999514914665561
ARRB1 0.0022 1.00152608708476
C2orf27B -0.0345 0.976370086231732
NOMO3 0 1
MAB21L1 -0.0125 0.991373087462662
SPINK14 -0.0159 0.989039468996991
MARCKS -0.0113 0.99219803145221
FNDC9 -0.0345 0.976370086231732
MXD1 -0.006 0.995849753094458
MAD2L1 -0.0116 0.99199173112201
SMAD1 -0.0116 0.99199173112201
SMAD2 0.0322 1.02257027912562
SMAD3 0.0219 1.01529572349355
SMAD4 0.0322 1.02257027912562
ARRB2 -7e-04 0.999514914665561
SMAD5 -0.0159 0.989039468996991
SMAD6 0.0219 1.01529572349355
SMAD7 0.0322 1.02257027912562
SMAD9 -0.0125 0.991373087462662
MAF -0.0329 0.97745351597763
MAFG 0.0355 1.02491196890794
MAG -0.0266 0.981731219813741
ASIC1 0.0318 1.02228680174338
ARSA 0.0067 1.00465488659063
MAGEA1 0.0583 1.04123809454856
MAGEA3 0.0583 1.04123809454856
MAGEA4 0.0583 1.04123809454856
MAGEA5 0.0583 1.04123809454856
MAGEA6 0.0583 1.04123809454856
MAGEA8 0.0583 1.04123809454856
MAGEA10 0.0583 1.04123809454856
ARSB 0.0045 1.00312403196104
MAGEA11 0.0583 1.04123809454856
MAGEA12 0.0583 1.04123809454856
MAGEB1 0.0023 1.0015955099891
MAGEB2 0.0023 1.0015955099891
MAGEB3 0.0023 1.0015955099891
MAGEB4 0.0023 1.0015955099891
MAGOH 0.0106 1.00737441819214
MAK -0.0078 0.994608041068293
MAL 0.0033 1.0022900037583
STS 0.0905 1.06473912897875
MAN1A1 0.0076 1.00528181845239
MAN2A2 0.0047 1.00326310411947
MAN2C1 -0.0018 0.998753113085276
MAN2A1 -0.0159 0.989039468996991
MAN2B1 -0.0266 0.981731219813741
MANBA 0.0014 1.00097087704908
MAOA -0.005 0.996540262827868
MAOB -0.005 0.996540262827868
MAP1A 0.0386 1.02711662270036
MAP1B 0.0379 1.02661838348993
MAP2 -0.0153 0.989450884494147
MAP4 -0.0124 0.991441806590304
MAP6 0.0022 1.00152608708476
MAPT 0.1146 1.0826748227078
MARK1 0.0162 1.01129226601077
ARSD 0.0905 1.06473912897875
MARK3 0.0133 1.00926148205079
TBC1D3B 0.0082 1.00569999035764
TBC1D3C 0.0082 1.00569999035764
DNAJB3 0.0274 1.01917373240678
CCL3L3 0.0082 1.00569999035764
MARS 0.0318 1.02228680174338
ACBD7 -0.0045 0.996885697220376
C10orf105 -0.002 0.998614666101029
C10orf62 0.0178 1.01241444717777
AGAP6 -0.009 0.993781093322555
ZNF32-AS1 -0.009 0.993781093322555
MAS1 -0.0284 0.980507112001979
ZNF32-AS3 -0.009 0.993781093322555
ZNF32-AS2 -0.009 0.993781093322555
C10orf108 -0.0286 0.980371194275255
C10orf55 -0.002 0.998614666101029
FAM35B -0.009 0.993781093322555
DNAJC9-AS1 -0.002 0.998614666101029
LINC00619 -0.009 0.993781093322555
MAT1A -0.002 0.998614666101029
DDI1 -0.0094 0.993505596891063
C9orf106 -0.0305 0.979080915191884
IDNK 0.0043 1.00298497908078
LCN10 0.038 1.02668954572
LINC00229 -0.0035 0.997576925264454
MAT2A -0.006 0.995849753094458
MATK -0.0266 0.981731219813741
MATN1 0.0115 1.00800304711529
MATN2 -0.0142 0.990205590774956
HCG23 0.1441 1.10504107775612
HCG25 -0.002 0.998614666101029
HCG18 0.0342 1.02398884558558
HCG17 0.0342 1.02398884558558
MATN3 0.0067 1.00465488659063
BLID -0.0236 0.98377479650774
MAX -0.0047 0.996747509096994
FAM116B 0.0067 1.00465488659063
C8orf82 -0.0024 0.998337829704366
LINC00593 0.0219 1.01529572349355
ARSE 0.0905 1.06473912897875
MAZ 0 1
LOC415056 0.0135 1.00940140509944
MB 0.0221 1.01543648312367
PIM3 0.0067 1.00465488659063
STX19 0.0171 1.01192333977707
MBD1 0.0322 1.02257027912562
MBL2 -0.009 0.993781093322555
MBNL1 -0.0108 0.99254196068119
MBP 0.0036 1.00249844577676
MC1R 0.0217 1.0151549833755
MC2R 0.0286 1.02002180994236
MC3R -0.0015 0.998960819551523
ARSF 0.0905 1.06473912897875
MC4R -0.0178 0.987737781486253
MC5R 0.0286 1.02002180994236
MCAM -0.0236 0.98377479650774
MCC -0.0159 0.989039468996991
CHST6 0.0159 1.01108199555891
MCF2 0.0027 1.00187324973175
ART1 0.0492 1.03469101020826
MCL1 0.0288 1.0201632247926
MCM2 0.0425 1.0298969566749
MCM3 0.016 1.0111520808513
MCM4 0.0493 1.03476273200956
MCM5 0.0221 1.01543648312367
MCM6 -0.0345 0.976370086231732
MCM7 0.0094 1.00653685608743
CD46 0.0162 1.01129226601077
SMCP 0.01 1.00695555005672
ADAM11 0.014 1.00975129759669
MDFI -0.002 0.998614666101029
DNAJB9 0.0065 1.00451562150356
ART3 0.0014 1.00097087704908
MDH1 -0.006 0.995849753094458
MDH2 -0.0528 0.964063446049229
MDK -0.0167 0.988491181093208
MDM2 0.021 1.01466254658088
MDM4 0.0162 1.01129226601077
ME1 0.0217 1.0151549833755
ART4 0.0489 1.03447587463018
ME2 0.0322 1.02257027912562
MEA1 -0.002 0.998614666101029
MECP2 0.0583 1.04123809454856
MEF2A 0.0181 1.01262499473396
MEF2BNB-MEF2B -0.0266 0.981731219813741
MEF2C 0.0045 1.00312403196104
MEF2D -0.0121 0.991647992555022
ARVCF 0.0221 1.01543648312367
MEFV 0 1
MEIS1 -0.006 0.995849753094458
MEIS2 -0.0079 0.994539102481607
MEIS3P1 0.0339 1.0237759352287
MAP3K1 -0.0043 0.997023904502027
MAP3K3 0.0122 1.00849225191659
MAP3K4 -0.0284 0.980507112001979
MAP3K5 0.0056 1.00388916747127
RAB8A -0.0266 0.981731219813741
MEN1 0.0252 1.01762075451613
MEOX1 0.014 1.00975129759669
MEOX2 0.0049 1.00340219555873
MEP1A 0.016 1.0111520808513
MEP1B 0.0218 1.01522535099568
MEST 0.0024 1.00166493770563
MET 0.0355 1.02491196890794
METTL1 0.0318 1.02228680174338
MFAP1 0.0386 1.02711662270036
MFAP2 0.0115 1.00800304711529
MFAP3 -0.0159 0.989039468996991
MFAP4 0.0385 1.0270454308686
MFGE8 0.0047 1.00326310411947
MFI2 -0.0139 0.990411519649093
MFNG 0.0221 1.01543648312367
MGAT1 -0.0061 0.995780728441836
SCGB2A1 0.0252 1.01762075451613
MGAT2 0.0054 1.00375000852805
MGAT3 0.0221 1.01543648312367
MGAT5 -0.0345 0.976370086231732
SCGB2A2 0.0252 1.01762075451613
VCX3B 0.0905 1.06473912897875
CTAGE5 0.0054 1.00375000852805
KITLG -0.004 0.997231251352069
MGMT 0.0163 1.01136236587851
MGP 0.0489 1.03447587463018
MGST1 0.0489 1.03447587463018
MGST2 -0.0116 0.99199173112201
MGST3 -0.0121 0.991647992555022
CIITA 0 1
CD99 0.0905 1.06473912897875
ASAH1 0.0363 1.02548045838538
MICB 0.1441 1.10504107775612
MID1 0.0905 1.06473912897875
MIF 0.0221 1.01543648312367
CXCL9 0.0014 1.00097087704908
MIP 0.0318 1.02228680174338
MIPEP 0.0607 1.04297169111272
MITF 0.0171 1.01192333977707
ATXN3 -0.0293 0.979895630586605
MKI67 0.0163 1.01136236587851
MKLN1 0.0024 1.00166493770563
ASCL1 -0.0335 0.977047089008363
MLF1 0.0031 1.00215106649088
MLH1 0.0256 1.01790293801601
MAP3K9 -0.0047 0.996747509096994
MAP3K10 -0.0266 0.981731219813741
MLN -0.002 0.998614666101029
MAP3K11 0.0252 1.01762075451613
MLL -0.0236 0.98377479650774
MLLT1 -0.0266 0.981731219813741
AFF1 0.0014 1.00097087704908
ACHE 0.0094 1.00653685608743
ASCL2 0.0492 1.03469101020826
MLLT3 -0.0228 0.984320468367326
MLLT4 -0.0284 0.980507112001979
MLLT6 0.0082 1.00569999035764
FOXO4 -0.005 0.996540262827868
NR3C2 -0.0116 0.99199173112201
TRPM1 -0.0053 0.996333059649911
MME 0.0091 1.00632757439246
MMP1 -0.0094 0.993505596891063
MMP2 -0.008 0.994470168673214
MMP3 -0.0094 0.993505596891063
MMP7 -0.0094 0.993505596891063
MMP8 -0.0094 0.993505596891063
RGS21 -0.0147 0.989862471129784
ASTL 0.0033 1.0022900037583
LHX8 -0.0143 0.990136957332295
MMP9 0.0099 1.00688575563559
MMP10 -0.0094 0.993505596891063
ASGR1 -7e-04 0.999514914665561
MMP11 0.0221 1.01543648312367
MMP12 -0.0094 0.993505596891063
MMP13 -0.0094 0.993505596891063
MMP14 0.0529 1.0373480305873
ATP5EP2 0.0052 1.00361086887502
MMP15 -0.008 0.994470168673214
MMP16 -0.0142 0.990205590774956
MMP17 0.0577 1.04080514583424
MMP19 0.0318 1.02228680174338
ALDH6A1 -0.0293 0.979895630586605
ASGR2 -7e-04 0.999514914665561
MN1 0.0221 1.01543648312367
MNAT1 0.0054 1.00375000852805
MNDA -0.0121 0.991647992555022
MNT -7e-04 0.999514914665561
MOBP 0.0256 1.01790293801601
MOCS1 -0.002 0.998614666101029
MOCS2 -0.0043 0.997023904502027
ASIP 0.0099 1.00688575563559
MOG 0.0013 1.00090149743949
MOS -0.0142 0.990205590774956
MOV10 0.0288 1.0201632247926
CD200 -0.0289 0.980167353011025
ASL -0.0953 0.936077575335093
MPG 0 1
MPI -0.0018 0.998753113085276
MPL 0.0115 1.00800304711529
MPO 0.0122 1.00849225191659
MPP1 0.0583 1.04123809454856
MPP2 0.014 1.00975129759669
MPP3 0.014 1.00975129759669
MPST 0.0221 1.01543648312367
MPV17 0.0126 1.00877190410723
MPZ -0.0121 0.991647992555022
MRC1 2.9516 7.73606544675748
MRE11A -0.0094 0.993505596891063
ABCC1 0 1
ASMT 0.0905 1.06473912897875
KLK14 0.0087 1.00604859981997
KLK12 0.0087 1.00604859981997
ASNA1 -0.0266 0.981731219813741
KRTAP5-5 0.0492 1.03469101020826
LINC00615 -0.004 0.997231251352069
MXRA7 0.0122 1.00849225191659
C1orf180 0.022 1.01536610086943
THAP7-AS1 0.0221 1.01543648312367
LINC00575 0.0014 1.00097087704908
FER1L6-AS1 -0.0088 0.993918870184885
LOC439949 -0.0286 0.980371194275255
LOC439950 -0.0157 0.98917658848505
FAM35B2 -0.009 0.993781093322555
LOC439990 -0.002 0.998614666101029
LOC439994 0.0178 1.01241444717777
IFIT1B 0.0178 1.01241444717777
ASNS 0.0094 1.00653685608743
KRTAP5-2 0.0492 1.03469101020826
KRTAP5-6 0.0492 1.03469101020826
TMEM41B 0.0091 1.00632757439246
LOC440028 0.0091 1.00632757439246
DKFZp686K1684 -0.0167 0.988491181093208
LOC440040 -0.0167 0.988491181093208
TRIM51HP -0.0167 0.988491181093208
SLC22A20 0.0252 1.01762075451613
KRTAP5-7 0.0022 1.00152608708476
KRTAP5-11 0.0022 1.00152608708476
CARD17 -0.0066 0.995435676935972
LINC00167 0.0016 1.00110965069616
IQSEC3 0.0173 1.01206363186313
ZNF705A 0.0173 1.01206363186313
FAM66C 0.0173 1.01206363186313
DDX12P -0.0999 0.933097666696997
C12orf69 0.0489 1.03447587463018
H3F3C -0.0037 0.997438641323161
DBX2 -0.0046 0.996816600764067
FLJ12825 0.0318 1.02228680174338
TMEM198B 0.0318 1.02228680174338
PLEKHG7 -0.004 0.997231251352069
LOC440117 -0.0847 0.942980602835902
FLJ31485 0.0577 1.04080514583424
LOC440131 0.0052 1.00361086887502
ALG11 -0.0125 0.991373087462662
MZT1 0.0872 1.06230644323128
OR11H12 0.1214 1.08778994846252
RNASE13 0.0161 1.01122217100181
LOC440173 0.0043 1.00298497908078
LINC00238 -0.0047 0.996747509096994
CCDC88C -0.0293 0.979895630586605
CXADRP3 0.0286 1.02002180994236
NF1P2 -0.7732 0.585118200508404
HERC2P9 0.0573 1.04051661337424
WHAMMP2 0.0573 1.04051661337424
GOLGA8B -0.5346 0.690350055844229
EIF2AK4 -0.0079 0.994539102481607
CATSPER2P1 0.0386 1.02711662270036
UNC13C -1.1129 0.462363686554728
LOC440288 -0.0018 0.998753113085276
GOLGA6L9 2.4035 5.29085177235068
DNM1P41 0.0047 1.00326310411947
LOC440300 0.0047 1.00326310411947
TTLL13 0.0047 1.00326310411947
LOC440335 0 1
SNX29P2 0 1
LOC440354 0 1
LOC440356 0 1
CSDAP1 0 1
HERC2P4 0 1
CTRB2 0.0159 1.01108199555891
RNASEK -7e-04 0.999514914665561
TBC1D3P5 0.0082 1.00569999035764
SUZ12P1 0.0082 1.00569999035764
LOC440434 0.0082 1.00569999035764
GPR179 0.0082 1.00569999035764
TBC1D3P2 0.0122 1.00849225191659
PLEKHM1P 0.0122 1.00849225191659
LOC440461 0.0122 1.00849225191659
BAIAP2-AS1 0.0355 1.02491196890794
ANKRD20A5P 0.0286 1.02002180994236
HSBP1L1 0.0036 1.00249844577676
PLIN5 -0.0266 0.981731219813741
CLEC4GP1 -0.0266 0.981731219813741
ZNF506 -0.0266 0.981731219813741
LOC440518 -0.0266 0.981731219813741
ZNF724P -0.0266 0.981731219813741
PSG8 -0.0266 0.981731219813741
FLJ42875 0.0039 1.00270693114403
PRAMEF11 0.009 1.00625782349778
LOC440563 0.009 1.00625782349778
UQCRHL 0.009 1.00625782349778
MINOS1 0.0115 1.00800304711529
SLC2A1-AS1 0.0115 1.00800304711529
FAM183A 0.0115 1.00800304711529
ZYG11A 0.0106 1.00737441819214
FLJ31662 0.0613 1.04340554105528
LOC440600 0.0128 1.00891175928126
BCL2L15 0.0288 1.0201632247926
NUDT4P1 0.0613 1.04340554105528
HIST2H2BF 0.0288 1.0201632247926
ETV3L -0.0121 0.991647992555022
LRRC52 -0.0121 0.991647992555022
LOC440700 -0.0121 0.991647992555022
LOC440704 -0.0147 0.989862471129784
C1orf186 0.0162 1.01129226601077
TRIM67 0.0162 1.01129226601077
MAP1LC3C 0.0162 1.01129226601077
DZANK1-AS1 0.0307 1.02150764408436
P2RX6P 0.0221 1.01543648312367
PIWIL3 0.0221 1.01543648312367
MIAT 0.0221 1.01543648312367
SHISA8 0.0221 1.01543648312367
ODF3B 0.0067 1.00465488659063
CAPN14 0.0126 1.00877190410723
ACTR3BP2 0.0033 1.0022900037583
LOC440896 0.0482 1.03397406555457
LOC440900 -0.0024 0.998337829704366
LOC440905 -0.0345 0.976370086231732
LOC440910 -0.0345 0.976370086231732
LOC440925 0.0442 1.03111125125857
H3F3AP4 -0.0153 0.989450884494147
LOC440944 -0.0118 0.991854221399365
FLJ33065 0.0256 1.01790293801601
TMEM89 -0.0124 0.991441806590304
IQCF6 -0.0124 0.991441806590304
C3orf78 -0.0124 0.991441806590304
LOC440970 0.0171 1.01192333977707
LOC441009 -0.0153 0.989450884494147
MTHFD2L 0.0014 1.00097087704908
LOC441025 0.0014 1.00097087704908
TMEM150C 0.0014 1.00097087704908
GUSBP5 -0.0116 0.99199173112201
HSP90AA6P -0.0423 0.971105538824623
C4orf47 0.0215 1.01501426276682
DUX4L4 -0.0696 0.952902162000121
